,S_spl,S_spl_smoothed,dS_spl,dS_spl_smoothed,t,Run,I_spl,I_spl_smoothed,dI_spl,dI_spl_smoothed,R_spl,R_spl_smoothed,dR_spl,dR_spl_smoothed
0,0.8124105000000001,0.7045440367818339,-0.41376900768982705,-0.19097629500248295,0.0,0,0.019405206999999997,0.07363938552192825,0.16718226661769953,-0.021607189652010837,0.015612668000000015,0.08733962265500654,0.3258169087146971,0.17900708750377373
1,0.7716600268385526,0.6855915599090183,-0.4012404555391232,-0.18807324245382984,0.1,0,0.03554922833954109,0.07149122500799214,0.15569816017312244,-0.02135602062671147,0.047810732393939175,0.10512739367596337,0.318144379164086,0.1767483329153626
2,0.7321624088921753,0.6669293882910681,-0.3887119033884193,-0.1851701899051767,0.2,0,0.05054483903462449,0.06936818139658596,0.1442140537285454,-0.021104851601412105,0.07924154383281723,0.12268928923807909,0.310471849613475,0.17448957832695142
3,0.6939176461608689,0.6485575219279828,-0.37618335123771546,-0.18226713735652356,0.30000000000000004,0,0.0643920390852502,0.06727025468770971,0.13272994728396834,-0.020853682576112736,0.10990510231663418,0.14002530934135363,0.302799320062864,0.17223082373854023
4,0.6569257386446323,0.6304759608197632,-0.3636547990870116,-0.17936408480787042,0.4,0,0.07709082849141816,0.0651974448813634,0.12124584083939126,-0.02060251355081337,0.13980140784539002,0.1571354539857871,0.295126790512253,0.16997206915012908
5,0.6211866863434665,0.6126847049664088,-0.35112624693630784,-0.17646103225921728,0.5,0,0.08864120725312843,0.06314975197754703,0.10976173439481421,-0.020351344525514008,0.16893046041908477,0.17401972317137945,0.28745426096164195,0.16771331456171792
6,0.586700489257371,0.5951837543679198,-0.338597694785604,-0.17355797971056416,0.6000000000000001,0,0.099043175370381,0.06112717597626061,0.09827762795023713,-0.020100175500214642,0.19729226003771838,0.1906781168981307,0.27978173141103085,0.16545455997330677
7,0.5534671473863456,0.5779731090242962,-0.32606914263490006,-0.17065492716191102,0.7000000000000001,0,0.10829673284317586,0.05912971687750414,0.08679352150566005,-0.019849006474915276,0.22488680670129094,0.2071106351660409,0.2721092018604198,0.16319580538489564
8,0.5214866607303907,0.5610527689355375,-0.3135405904841962,-0.16775187461325786,0.8,0,0.11640187967151303,0.05715737468127755,0.07530941506108299,-0.019597837449615907,0.25171410040980235,0.22331727797510978,0.2644366723098088,0.16093705079648443
9,0.49075902928950643,0.5444227341016443,-0.3010120383334924,-0.16484882206460477,0.9,0,0.12335861585539246,0.05521014938758093,0.06382530861650593,-0.01934666842431654,0.2777741411632527,0.23929804532533766,0.2567641427591978,0.1586782962080733
10,0.46128425306369236,0.5280830045226166,-0.2884834861827885,-0.1619457695159516,1.0,0,0.1291669413948142,0.05328804099641424,0.05234120217192887,-0.019095499399017172,0.30306692896164195,0.25505293721672445,0.24909161320858675,0.15641954161966215
11,0.4330623320529487,0.5120335801984541,-0.27595493403208465,-0.1590427169672985,1.1,0,0.13382685628977825,0.05139104950777751,0.040857095727351786,-0.018844330373717813,0.3275924638049701,0.2705819536492702,0.2414190836579757,0.15416078703125097
12,0.4060932662572754,0.49627446112915696,-0.2634263818813808,-0.15613966441864535,1.2000000000000002,0,0.13733836054028456,0.04951917492167069,0.029372989282774722,-0.018593161348418444,0.3513507456932371,0.28588509462297473,0.23374655410736467,0.15190203244283984
13,0.3803770556766725,0.48080564731472497,-0.250897829730677,-0.1532366118699922,1.3,0,0.1397014541463332,0.04767241723809381,0.017888882838197673,-0.018341992323119078,0.374341774626443,0.30096236013783806,0.22607402455675363,0.14964327785442866
14,0.35591370031113995,0.46562713875515843,-0.23836927757997312,-0.15033355932133907,1.4000000000000001,0,0.1409161371079241,0.04585077645704686,0.0064047763936205815,-0.01809082329781971,0.39656555060458776,0.3158137501938604,0.2184014950061426,0.14738452326601748
15,0.3327032001606779,0.45073893545045723,-0.22584072542926925,-0.14743050677268593,1.5,0,0.1409824094250573,0.04405425257852987,-0.005079330050956454,-0.017839654272520346,0.4180220736276715,0.3304392647910415,0.21072896545553155,0.14512576867760635
16,0.31074555522528613,0.4361410374006213,-0.21331217327856541,-0.14452745422403282,1.6,0,0.13990027109773281,0.04228284560254281,-0.01656343649553353,-0.017588485247220977,0.4387113436956941,0.3448389039293817,0.2030564359049205,0.14286701408919517
17,0.29004076550496477,0.4218334446056507,-0.20078362112786152,-0.1416244016753797,1.7000000000000002,0,0.13766972212595058,0.040536555529085666,-0.028047542940110602,-0.01733731622192161,0.45863336080865563,0.35901266760888073,0.19538390635430947,0.140608259500784
18,0.2705888309997138,0.4078161570655453,-0.1882550689771577,-0.1387213491267265,1.8,0,0.13429076250971067,0.03881538235815847,-0.03953164938468765,-0.017086147196622242,0.47778812496655604,0.3729605558295384,0.18771137680369848,0.13834950491237283
19,0.2523897517095332,0.39408917478030536,-0.17572651682645385,-0.13581829657807343,1.9000000000000001,0,0.12976339224901304,0.03711932608976123,-0.05101575582926472,-0.01683497817132288,0.49617563616939525,0.3866825685913552,0.18003884725308744,0.13609075032396167
20,0.2354435276344231,0.38065249774993065,-0.16319796467574998,-0.1329152440294203,2.0,0,0.12408761134385775,0.03544838672389391,-0.06249986227384178,-0.016583809146023514,0.5137958944171735,0.4001787058943308,0.1723663177024764,0.13383199573555052
21,0.21975015877438325,0.3675061259744212,-0.15066941252504615,-0.13001219148076715,2.1,0,0.11726341979424472,0.03380256426055652,-0.07398396871841885,-0.016332640120724145,0.5306488997098906,0.4134489677384653,0.16469378815186536,0.13157324114713936
22,0.2053096451294138,0.3546500594537772,-0.13814086037434228,-0.127109138932114,2.2,0,0.10929081760017396,0.03218185869974908,-0.08546807516299593,-0.016081471095424783,0.5467346520475467,0.42649335412375866,0.15702125860125432,0.12931448655872818
23,0.19212198669951475,0.34208429818799846,-0.12561230822363842,-0.12420608638346088,2.3000000000000003,0,0.1001698047616455,0.030586270041471558,-0.09695218160757299,-0.015830302070125413,0.5620531514301415,0.4393118650502109,0.14934872905064328,0.12705573197031705
24,0.1801871834846861,0.32980884217708506,-0.11308375607293455,-0.12130303383480773,2.4000000000000004,0,0.08990038127865935,0.02901579828572399,-0.10843628805215007,-0.015579133044826046,0.5766043978576754,0.45190450051782216,0.1416761995000322,0.12479697738190589
25,0.1695051368062875,0.31782369142103695,-0.10063406789162327,-0.11839998128615462,2.5,0,0.07848312256493803,0.027470443432506358,-0.11946052384969502,-0.015327964019526682,0.590388056784371,0.46427126052659207,0.13373630096456676,0.12253822279349473
