,x1_spl,x1_spl_smoothed,dx1_spl,dx1_spl_smoothed,t,Run,x2_spl,x2_spl_smoothed,dx2_spl,dx2_spl_smoothed
0,-0.6674274,-1.5750675495454551,-1.9871882166837085,0.8042946046840914,0.0,0,-2.907174,-1.340302513019943,4.672748428075545,0.8905543067340637
1,-0.8582178654682175,-1.4954504698054212,-1.8286210926806408,0.7880469901165915,0.1,0,-2.455589695525125,-1.2523751903703644,4.358937661421947,0.867992146257521
2,-1.0331516185361285,-1.4174581515221372,-1.6700539686775733,0.7717993755490915,0.2,0,-2.0353864677156106,-1.166704083768439,4.045126894768349,0.845429985780978
3,-1.1922286592037323,-1.3410905946956027,-1.5114868446745058,0.7555517609815914,0.30000000000000004,0,-1.646564316571455,-1.0832891932141684,3.7313161281147504,0.8228678253044353
4,-1.3354489874710294,-1.2663477993258185,-1.352919720671438,0.7393041464140914,0.4,0,-1.28912324209266,-1.0021305187075518,3.417505361461152,0.8003056648278923
5,-1.46281260333802,-1.1932297654127844,-1.194352596668371,0.7230565318465915,0.5,0,-0.9630632442792251,-0.9232280602485898,3.1036945948075543,0.7777435043513496
6,-1.5743195068047036,-1.1217364929565004,-1.0357854726653033,0.7068089172790913,0.6000000000000001,0,-0.6683843231311493,-0.846581817837282,2.789883828153956,0.755181343874807
7,-1.6699696978710805,-1.0518679819569665,-0.8772183486622356,0.6905613027115916,0.7000000000000001,0,-0.4050864786484336,-0.7721917914736283,2.4760730615003577,0.7326191833982639
8,-1.7497631765371509,-0.983624232414182,-0.7186512246591683,0.6743136881440913,0.8,0,-0.17316971083107782,-0.7000579811576292,2.1622622948467596,0.7100570229217212
9,-1.8136999428029144,-0.9170052443281478,-0.5600841006561006,0.6580660735765914,0.9,0,0.027365980320918394,-0.630180386889284,1.8484515281931615,0.6874948624451783
10,-1.8617799966683706,-0.8520110176988638,-0.40151697665303315,0.6418184590090913,1.0,0,0.19652059480755443,-0.5625590086685937,1.5346407615395634,0.6649327019686355
11,-1.8940033381335208,-0.7886415525263298,-0.24294985264996555,0.6255708444415915,1.1,0,0.33429413262883106,-0.49719384649555726,1.220829994885965,0.6423705414920928
12,-1.9103699671983643,-0.7268968488105457,-0.08438272864689783,0.6093232298740914,1.2000000000000002,0,0.4406865937847477,-0.43408490037017494,0.9070192282323666,0.6198083810155498
13,-1.9108798838629004,-0.6667769065515113,0.07418439535616955,0.5930756153065914,1.3,0,0.5156979782753044,-0.3732321702924473,0.5932084615787687,0.5972462205390071
14,-1.8955330881271304,-0.6082817257492272,0.2327515193592372,0.5768280007390912,1.4000000000000001,0,0.5593282861005014,-0.3146356562623735,0.2793976949251704,0.5746840600624642
15,-1.864329579991053,-0.5514113064036934,0.3913186433623044,0.5605803861715913,1.5,0,0.5715775172603386,-0.2582953582799542,-0.034413071728427225,0.5521218995859215
16,-1.8172693594546692,-0.4961656485149092,0.5498857673653721,0.5443327716040913,1.6,0,0.5524456717548158,-0.2042112763451892,-0.34822383838202575,0.5295597391093787
17,-1.754823555691448,-0.4425447520828748,0.6801851409602595,0.5280851570365913,1.7000000000000002,0,0.5055809311045377,-0.15238341045807843,-0.4431437137993617,0.5069975786328358
18,-1.683116847956496,-0.3905486171075906,0.7539490137387865,0.5118375424690913,1.8,0,0.478409655077361,-0.10281176061862221,-0.10028180674417486,0.484435418156293
19,-1.604033752943691,-0.34017724358905665,0.8277128865173136,0.4955899279015913,1.9000000000000001,0,0.48552456975570285,-0.05549632682681996,0.24258010031101274,0.4618732576797502
20,-1.5175742706530333,-0.2914306315272726,0.9014767592958406,0.47934231333409133,2.0,0,0.5269256751395635,-0.010437109082672001,0.5854420073661997,0.4393110972032073
21,-1.4237384010845227,-0.24430878092223846,0.9752406320743676,0.46309469876659126,2.1,0,0.6026129712289428,0.03236589261382164,0.9283039144213873,0.41674893672666447
