,x1_spl,x1_spl_smoothed,dx1_spl,dx1_spl_smoothed,t,Run,x2_spl,x2_spl_smoothed,dx2_spl,dx2_spl_smoothed
0,1.3579951999999997,1.796651506349357,0.4196303941377915,-0.11977930464773982,0.0,0,2.5652452,2.633459014641525,-0.8857240105239517,-1.1012273355828577
1,1.399310053003505,1.7844525225021046,0.4066666659323184,-0.12420037229731458,0.1,0,2.4771143032526557,2.5242651916441443,-0.8768939244229346,-1.0826491243647614
2,1.4393285331864631,1.7718114318898945,0.39370293772684534,-0.12862143994688932,0.2,0,2.3898664151154123,2.4169291897685734,-0.8680638383219176,-1.0640709131466648
3,1.4780506405488743,1.7587282345127264,0.3807392095213723,-0.13304250759646405,0.30000000000000004,0,2.303501535588272,2.311451009014811,-0.8592337522209007,-1.0454927019285682
4,1.515476375090738,1.7452029303706016,0.3677754813158993,-0.13746357524603878,0.4,0,2.218019664671233,2.2078306493828594,-0.8504036661198838,-1.026914490710472
5,1.5516057368120542,1.7312355194635187,0.35481175311042623,-0.14188464289561353,0.5,0,2.1334208023642955,2.106068110872717,-0.8415735800188668,-1.0083362794923756
6,1.5864387257128232,1.7168260017914787,0.34184802490495314,-0.1463057105451883,0.6000000000000001,0,2.0497049486674594,2.0061633934843845,-0.8327434939178497,-0.9897580682742793
7,1.6199753417930447,1.7019743773544815,0.32888429669948005,-0.15072677819476302,0.7000000000000001,0,1.9668721035807255,1.9081164972178615,-0.8239134078168329,-0.9711798570561827
8,1.6522155850527191,1.6866806461525259,0.315920568494007,-0.15514784584433775,0.8,0,1.8849222671040928,1.8119274220731472,-0.8150833217158159,-0.9526016458380862
9,1.683159455491846,1.6709448081856133,0.302956840288534,-0.1595689134939125,0.9,0,1.8038554392375623,1.7175961680502432,-0.8062532356147989,-0.9340234346199898
10,1.712806953110426,1.6547668634537434,0.2899931120830609,-0.16398998114348723,1.0,0,1.7236716199811333,1.6251227351491493,-0.7974231495137819,-0.9154452234018934
11,1.7411580779084586,1.6381468119569162,0.27702938387758785,-0.16841104879306198,1.1,0,1.6443708093348057,1.5345071233698655,-0.788593063412765,-0.896867012183797
12,1.7682128298859434,1.6210846536951313,0.2640656556721148,-0.17283211644263674,1.2000000000000002,0,1.5659530072985803,1.4457493327123903,-0.779762977311748,-0.8782888009657005
13,1.7939712090428812,1.6035803886683886,0.25110192746664173,-0.17725318409221144,1.3,0,1.4884182138724564,1.3588493631767247,-0.770932891210731,-0.8597105897476041
14,1.818433215379272,1.5856340168766887,0.2381381992611687,-0.1816742517417862,1.4000000000000001,0,1.4117664290564342,1.273807214762869,-0.7621028051097141,-0.8411323785295076
15,1.8415988488951152,1.5672455383200317,0.22517447105569563,-0.18609531939136092,1.5,0,1.3359976528505135,1.1906228874708236,-0.7532727190086972,-0.8225541673114112
16,1.863468109590411,1.5484149529984168,0.2122107428502225,-0.1905163870409357,1.6,0,1.2611118852546948,1.1092963813005874,-0.7444426329076801,-0.8039759560933147
17,1.8840409974651593,1.5291422609118446,0.19924701464474948,-0.19493745469051044,1.7000000000000002,0,1.1871091262689772,1.0298276962521602,-0.7356125468066632,-0.7853977448752184
18,1.9033175125193607,1.5094274620603145,0.18628328643927644,-0.19935852234008516,1.8,0,1.113989375893362,0.9522168323255431,-0.7267824607056461,-0.7668195336571217
